time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.transform.translation.x,.transform.translation.y,.transform.translation.z,.transform.rotation.x,.transform.rotation.y,.transform.rotation.z,.transform.rotation.w
2018/10/02/14:03:24.916377,51459,1538481804,900655478,/world,vicon/IMUframe/IMUframe,-0.13935052859,0.186465265926,1.38721313054,-0.0232742220885,-0.00803243602945,0.0485562878729,0.998516938998
2018/10/02/14:03:24.926346,51460,1538481804,910657238,/world,vicon/IMUframe/IMUframe,-0.13941096054,0.186540798189,1.38718354637,-0.0233082208725,-0.00799602910727,0.0484191046918,0.998523099712
2018/10/02/14:03:24.936432,51461,1538481804,920633306,/world,vicon/IMUframe/IMUframe,-0.139465604193,0.186607092428,1.38717592332,-0.0233858531339,-0.00796373935643,0.0483191994084,0.998526382074
2018/10/02/14:03:24.946130,51462,1538481804,930657065,/world,vicon/IMUframe/IMUframe,-0.139533684031,0.186658820386,1.38713769739,-0.0234155100168,-0.00793666089923,0.0482248709614,0.998530462793
2018/10/02/14:03:24.956325,51463,1538481804,940674282,/world,vicon/IMUframe/IMUframe,-0.139597668065,0.186714966681,1.38709661506,-0.0233769886701,-0.00797602957212,0.0482158648477,0.998531486599
2018/10/02/14:03:24.966379,51464,1538481804,950681283,/world,vicon/IMUframe/IMUframe,-0.139665647276,0.186783016701,1.38705413184,-0.023285360881,-0.00808025020454,0.0481641733527,0.998535284269
2018/10/02/14:03:24.976348,51465,1538481804,960636727,/world,vicon/IMUframe/IMUframe,-0.139724651592,0.186863882166,1.38698945459,-0.0231986330837,-0.00820564032155,0.0481663246933,0.998536176638
2018/10/02/14:03:24.986364,51466,1538481804,970658222,/world,vicon/IMUframe/IMUframe,-0.139778896819,0.186933602009,1.3869505751,-0.0231210863756,-0.00836812009486,0.0480712447254,0.998541208645
2018/10/02/14:03:24.996460,51467,1538481804,980651336,/world,vicon/IMUframe/IMUframe,-0.139873051126,0.187032149119,1.38691430406,-0.023108339408,-0.00848684391649,0.0479147865665,0.998548021559
2018/10/02/14:03:25.006393,51468,1538481804,990671658,/world,vicon/IMUframe/IMUframe,-0.139914773995,0.187084009106,1.38687168739,-0.0231468089189,-0.00857229866817,0.0478560965596,0.998549215089
2018/10/02/14:03:25.016273,51469,1538481805,642834,/world,vicon/IMUframe/IMUframe,-0.139998822262,0.18715566916,1.3868240682,-0.023181908323,-0.00866455904242,0.0477368101448,0.9985533143
2018/10/02/14:03:25.026288,51470,1538481805,10637430,/world,vicon/IMUframe/IMUframe,-0.140069448081,0.187216837883,1.38677673402,-0.0232294536339,-0.00872697144973,0.0476683046298,0.998554938492
2018/10/02/14:03:25.036129,51471,1538481805,20665632,/world,vicon/IMUframe/IMUframe,-0.140149882076,0.187276042555,1.38671893906,-0.0232295820567,-0.00876069289685,0.0475474133297,0.998560403913
2018/10/02/14:03:25.046273,51472,1538481805,30635863,/world,vicon/IMUframe/IMUframe,-0.140220711142,0.187332301586,1.38668432409,-0.0232219540316,-0.00880722568864,0.0474685286479,0.998563925052
